0	1   Animalia_(book)	Animalia_(book)
2511	1	Escape_from_Kathmandu	Escape_from_Kathmandu
2512	1	Harrigan's_File	Harrigan's_File
2513	1	Hollywood_Nocturnes	Hollywood_Nocturnes
2514	1	Judith_Hearne	Judith_Hearne
2515	1	Kafka_Americana	Kafka_Americana
2516	1	Marks_of_Identity	Marks_of_Identity
2517	1	My_Life_as_a_Fake	My_Life_as_a_Fake
2518	1	Put_Out_More_Flags	Put_Out_More_Flags
2519	1	Renegade_of_Callisto	Renegade_of_Callisto
2520	1	SOS_Adventures	SOS_Adventures
2521	1	Starless_Night	Starless_Night
2522	1	The_Jaguar_Hunter	The_Jaguar_Hunter
2523	1	The_Lady_of_the_Shroud	The_Lady_of_the_Shroud
2524	1	The_Tables_of_the_Law	The_Tables_of_the_Law
2525	1	You_Must_Remember_This	You_Must_Remember_This
2526	1	The_Good_Terrorist	The_Good_Terrorist
2527	1	Invitation_to_the_Game	Invitation_to_the_Game
2528	1	The_Mammoth_Hunters	The_Mammoth_Hunters
2529	1	The_Shelters_of_Stone	The_Shelters_of_Stone
2530	1	The_Bluest_Eye	The_Bluest_Eye
2531	1	The_Duplicate	The_Duplicate
2532	1	The_Elephant_Vanishes	The_Elephant_Vanishes
2533	1	The_Valley_of_Horses	The_Valley_of_Horses
2534	1	The_Purple_Pterodactyls	The_Purple_Pterodactyls
2535	1	A_Mind_to_Murder	A_Mind_to_Murder
2536	1	Drug_of_Choice	Drug_of_Choice
2537	1	Each_Man's_Son	Each_Man's_Son
2538	1	Godbody	Godbody
2539	1	Happy_to_be_Here	Happy_to_be_Here
2540	1	In_the_Forests_of_the_Night	In_the_Forests_of_the_Night
2541	1	Jennifer_Scales_and_the_Messenger_of_Light	Jennifer_Scales_and_the_Messenger_of_Light
2542	1	Jenny_Villiers	Jenny_Villiers
2543	1	M_Is_for_Magic	M_Is_for_Magic
2544	1	Midnight_Plus_One	Midnight_Plus_One
2545	1	Murder_in_the_Submarine_Zone	Murder_in_the_Submarine_Zone
2546	1	South_Pacific_(novel)	South_Pacific_(novel)
2547	1	The_Bridges_at_Toko-Ri_(novel)	The_Bridges_at_Toko-Ri_(novel)
2548	1	The_Deadly_Streets	The_Deadly_Streets
2549	1	The_House_on_the_Strand	The_House_on_the_Strand
2550	1	The_Lost_Warrior_(manga)	The_Lost_Warrior_(manga)
2551	1	The_Rachel_Papers_(novel)	The_Rachel_Papers_(novel)
2552	1	The_Sweetest_Dream	The_Sweetest_Dream
2553	1	Trouble_Under_Oz	Trouble_Under_Oz
2554	1	Whale_Talk	Whale_Talk
2555	1	White_(novel)	White_(novel)
2556	1	The_Sailor_Who_Fell_from_Grace_with_the_Sea	The_Sailor_Who_Fell_from_Grace_with_the_Sea
2557	1	A_History_Maker	A_History_Maker
2558	1	Hammerhead_Ranch_Motel	Hammerhead_Ranch_Motel
2559	1	The_Blessing_Way	The_Blessing_Way
2560	1	The_Fierce_Dispute	The_Fierce_Dispute
2561	1	A_Thin_Ghost_and_Others	A_Thin_Ghost_and_Others
2562	1	Neverwinter_(novel)	Neverwinter_(novel)
2563	1	Scrivener's_Moon	Scrivener's_Moon
2564	1	Song_in_the_Clouds	Song_in_the_Clouds
2565	1	The_King's_General	The_King's_General
2566	1	The_Man_Who_Went_Up_in_Smoke	The_Man_Who_Went_Up_in_Smoke
2567	1	The_Murderer_Is_a_Fox	The_Murderer_Is_a_Fox
2568	1	Almuric	Almuric
2569	1	The_Loving_Spirit	The_Loving_Spirit
2570	1	Loss_and_Gain	Loss_and_Gain
2571	1	La_Chatte	La_Chatte
2572	1	A_Gift_from_Earth	A_Gift_from_Earth
2573	1	Ambulance_Ship	Ambulance_Ship
2574	1	The_Crack_in_Space	The_Crack_in_Space
2575	1	The_Demon_Awakens	The_Demon_Awakens
2576	1	The_Demon_Spirit	The_Demon_Spirit
2577	1	The_Eternal_Moment	The_Eternal_Moment
2578	1	The_Rag_and_Bone_Shop	The_Rag_and_Bone_Shop
2579	1	The_Ship_Who_Sang	The_Ship_Who_Sang
2580	1	Under_Western_Eyes	Under_Western_Eyes
2581	1	Alone_Against_Tomorrow	Alone_Against_Tomorrow
2582	1	Being_a_Green_Mother	Being_a_Green_Mother
2583	1	Davita's_Harp	Davita's_Harp
2584	1	Easy_Go	Easy_Go
2585	1	For_Love_of_Evil	For_Love_of_Evil
2586	1	Gather_Yourselves_Together	Gather_Yourselves_Together
2587	1	Hear_the_Wind_Sing	Hear_the_Wind_Sing
2588	1	Nicholas_and_the_Higs	Nicholas_and_the_Higs
2589	1	Odds_On	Odds_On
2590	1	Pilgrim_on_the_Hill	Pilgrim_on_the_Hill
2591	1	Revolt_on_Alpha_C	Revolt_on_Alpha_C
2592	1	Stalking_the_Nightmare	Stalking_the_Nightmare
2593	1	The_Gift_of_Asher_Lev	The_Gift_of_Asher_Lev
2594	1	The_Glorious_Cause	The_Glorious_Cause
2595	1	The_Lurker_at_the_Threshold	The_Lurker_at_the_Threshold
2596	1	The_Mad_God's_Amulet	The_Mad_God's_Amulet
2597	1	The_Ship_Who_Searched	The_Ship_Who_Searched
2598	1	The_Well_at_the_World's_End	The_Well_at_the_World's_End
2599	1	The_Wheels_of_If_and_Other_Science_Fiction	The_Wheels_of_If_and_Other_Science_Fiction
2600	1	Three_Hearts_and_Three_Lions	Three_Hearts_and_Three_Lions
2601	1	Marco's_Millions	Marco's_Millions
2602	1	Owls_in_the_Family	Owls_in_the_Family
2603	1	Scorpions_(novel)	Scorpions_(novel)
2604	1	Still_Life_with_Crows	Still_Life_with_Crows
2605	1	Tales_of_Conan	Tales_of_Conan
2606	1	The_Conan_Chronicles	The_Conan_Chronicles
2607	1	The_Virgin_of_Zesh_&_The_Tower_of_Zanid	The_Virgin_of_Zesh_&_The_Tower_of_Zanid
2608	1	Conan_the_Usurper	Conan_the_Usurper
2609	1	Touch_Not_the_Cat	Touch_Not_the_Cat
2610	1	Years_in_the_Making:_the_Time-Travel_Stories_of_L._Sprague_de_Camp	Years_in_the_Making:_the_Time-Travel_Stories_of_L._Sprague_de_Camp
2611	1	Abarat	Abarat
2612	1	Alexander's_Bridge	Alexander's_Bridge
2613	1	Glory_Season	Glory_Season
2614	1	High-Rise_(novel)	High-Rise_(novel)
2615	1	The_Divine_Invasion	The_Divine_Invasion
2616	1	The_Fall_of_Hyperion_(novel)	The_Fall_of_Hyperion_(novel)
2617	1	The_Killer_Angels	The_Killer_Angels
2618	1	The_Wings_of_the_Dove	The_Wings_of_the_Dove
2619	1	Cocaine_Nights	Cocaine_Nights
2620	1	Night_Over_Water	Night_Over_Water
2621	1	The_Atrocity_Exhibition	The_Atrocity_Exhibition
2622	1	The_Ground_Beneath_Her_Feet	The_Ground_Beneath_Her_Feet
2623	1	Barometer_Rising	Barometer_Rising
2624	1	Death_Comes_for_the_Archbishop	Death_Comes_for_the_Archbishop
2625	1	What's_Bred_in_the_Bone	What's_Bred_in_the_Bone
2626	1	He_Who_Whispers	He_Who_Whispers
2627	1	Manna_from_Heaven	Manna_from_Heaven
2628	1	The_Crooked_Hinge	The_Crooked_Hinge
2629	1	The_Last_Defender_of_Camelot	The_Last_Defender_of_Camelot
2630	1	The_Smoke_Ring_(novel)	The_Smoke_Ring_(novel)
2631	1	People_of_the_Black_Mountains	People_of_the_Black_Mountains
2632	1	The_Locked_Room	The_Locked_Room
2633	1	A_Tiger_for_Malgudi	A_Tiger_for_Malgudi
2634	1	Heir_Apparent_(novel)	Heir_Apparent_(novel)
2635	1	The_Apes_of_God	The_Apes_of_God
2636	1	The_Ascension_Factor	The_Ascension_Factor
2637	1	The_Sundering_Flood	The_Sundering_Flood
2638	1	The_Scarlet_Plague	The_Scarlet_Plague
2639	1	The_Kindness_of_Women	The_Kindness_of_Women
2640	1	Air_Apparent	Air_Apparent
2641	1	Deus_Irae	Deus_Irae
2642	1	Foxes'_Oven	Foxes'_Oven
2643	1	Look_to_the_Lady	Look_to_the_Lady
2644	1	People_of_the_Talisman	People_of_the_Talisman
2645	1	Police_at_the_Funeral	Police_at_the_Funeral
2646	1	The_Deed_of_Paksenarrion	The_Deed_of_Paksenarrion
2647	1	The_Secret_of_Sinharat	The_Secret_of_Sinharat
2648	1	The_World_Jones_Made	The_World_Jones_Made
2649	1	We_Can_Build_You	We_Can_Build_You
2650	1	At_Lady_Molly's	At_Lady_Molly's
2651	1	Border_Country_(novel)	Border_Country_(novel)
2652	1	Farewell_Summer	Farewell_Summer
2653	1	The_Acceptance_World	The_Acceptance_World
2654	1	The_Mageborn_Traitor	The_Mageborn_Traitor
2655	1	The_Unteleported_Man	The_Unteleported_Man
2656	1	Aunt_Jane's_Nieces_on_Vacation	Aunt_Jane's_Nieces_on_Vacation
2657	1	Blood's_a_Rover	Blood's_a_Rover
2658	1	Brighty_of_the_Grand_Canyon	Brighty_of_the_Grand_Canyon
2659	1	Captain_Vorpatril's_Alliance	Captain_Vorpatril's_Alliance
2660	1	Cycle_of_Nemesis	Cycle_of_Nemesis
2661	1	Empire_of_Bones	Empire_of_Bones
2662	1	Good_Bones	Good_Bones
2663	1	Romanno_Bridge	Romanno_Bridge
2664	1	The_Abominations_of_Yondo	The_Abominations_of_Yondo
2665	1	The_Act_of_Roger_Murgatroyd	The_Act_of_Roger_Murgatroyd
2666	1	The_House_of_the_Sleeping_Beauties	The_House_of_the_Sleeping_Beauties
2667	1	The_Matter_of_Seggri	The_Matter_of_Seggri
2668	1	The_Night_Buffalo	The_Night_Buffalo
2669	1	The_Troubled_Man	The_Troubled_Man
2670	1	The_Watter's_Mou'	The_Watter's_Mou'
2671	1	Bring_Me_the_Head_of_Prince_Charming	Bring_Me_the_Head_of_Prince_Charming
2672	1	Freaky_Green_Eyes	Freaky_Green_Eyes
2673	1	Mary_Ann_in_Autumn	Mary_Ann_in_Autumn
2674	1	Nine_Dragons_(novel)	Nine_Dragons_(novel)
2675	1	Passage_to_Dawn	Passage_to_Dawn
2676	1	Samarkand_(novel)	Samarkand_(novel)
2677	1	The_Mad_Hatter_Mystery	The_Mad_Hatter_Mystery
2678	1	The_Nine_Wrong_Answers	The_Nine_Wrong_Answers
2679	1	The_Plattner_Story_and_Others	The_Plattner_Story_and_Others
2680	1	The_Prefect	The_Prefect
2681	1	The_Terrible_Privacy_of_Maxwell_Sim	The_Terrible_Privacy_of_Maxwell_Sim
2682	1	Two_Graves	Two_Graves
2683	1	Undead_and_Unemployed	Undead_and_Unemployed
2684	1	Voices_from_the_Street	Voices_from_the_Street
2685	1	Red_Blades_of_Black_Cathay	Red_Blades_of_Black_Cathay
2686	1	Hrolf_Kraki's_Saga	Hrolf_Kraki's_Saga
2687	1	Girl_in_Landscape	Girl_in_Landscape
2688	1	Lilith:_A_Snake_in_the_Grass	Lilith:_A_Snake_in_the_Grass
2689	1	Poison_in_Jest	Poison_in_Jest
2690	1	Shooting_Script	Shooting_Script
2691	1	Tears_of_the_Giraffe	Tears_of_the_Giraffe
2692	1	The_Daleth_Effect	The_Daleth_Effect
2693	1	The_Eight_of_Swords	The_Eight_of_Swords
2694	1	The_Hanging_Valley	The_Hanging_Valley
2695	1	The_Making_of_a_Marchioness	The_Making_of_a_Marchioness
2696	1	The_Mind_Readers	The_Mind_Readers
2697	1	The_Virgin_&_the_Wheels	The_Virgin_&_the_Wheels
2698	1	Undead_and_Unwed	Undead_and_Unwed
2699	1	Land_of_Terror	Land_of_Terror
2700	1	Castle_Skull	Castle_Skull
2701	1	Hag's_Nook	Hag's_Nook
2702	1	Night's_Sorceries	Night's_Sorceries
2703	1	The_Arabian_Nights_Murder	The_Arabian_Nights_Murder
2704	1	The_Birthgrave	The_Birthgrave
2705	1	The_Conduct_of_Major_Maxim	The_Conduct_of_Major_Maxim
2706	1	The_Crocus_List	The_Crocus_List
2707	1	The_Devil_in_Velvet	The_Devil_in_Velvet
2708	1	The_Mystery_of_the_Cape_Cod_Tavern	The_Mystery_of_the_Cape_Cod_Tavern
2709	1	The_Problem_of_the_Wire_Cage	The_Problem_of_the_Wire_Cage
2710	1	Uncle_Target	Uncle_Target
2711	1	Venus_Preserved	Venus_Preserved
2712	1	The_Rain_Before_It_Falls	The_Rain_Before_It_Falls
2713	1	The_Wizard_of_Lemuria	The_Wizard_of_Lemuria
2714	1	Captain_Underpants_and_the_Tyrannical_Retaliation_of_the_Turbo_Toilet_2000	Captain_Underpants_and_the_Tyrannical_Retaliation_of_the_Turbo_Toilet_2000
2715	1	Cockroach_Cooties	Cockroach_Cooties
2716	1	Harbour_(novel)	Harbour_(novel)
2717	1	Peter_and_the_Sword_of_Mercy	Peter_and_the_Sword_of_Mercy
2718	1	The_Queen_of_the_Caribbean	The_Queen_of_the_Caribbean
2719	1	The_Race_of_the_Tiger	The_Race_of_the_Tiger
2720	1	Acorna's_Rebels	Acorna's_Rebels
2721	1	Mothstorm	Mothstorm
2722	1	The_Dwelling-Place_of_Light	The_Dwelling-Place_of_Light
2723	1	Twenty-Nine_Kisses_from_Roald_Dahl	Twenty-Nine_Kisses_from_Roald_Dahl
2724	1	Eddie_&_the_Gang_with_No_Name	Eddie_&_the_Gang_with_No_Name
2725	1	Herbs_and_Apples	Herbs_and_Apples
2726	1	Tom_Clancy's_Net_Force_Explorers:_End_Game	Tom_Clancy's_Net_Force_Explorers:_End_Game
2727	1	Swordships_of_Scorpio	Swordships_of_Scorpio
2728	1	Eagles_and_Angels	Eagles_and_Angels
2729	1	Peg_Woffington_(novel)	Peg_Woffington_(novel)
2730	1	Postsingular	Postsingular
2731	1	The_Zone_of_Interest	The_Zone_of_Interest
2732	1	Charon:_A_Dragon_at_the_Gate	Charon:_A_Dragon_at_the_Gate
2733	1	Deep_Storm	Deep_Storm
2734	1	Donnerjack	Donnerjack
2735	1	Lord_Jim	Lord_Jim
2736	1	Motown_and_Didi	Motown_and_Didi
2737	1	Nine_Tomorrows	Nine_Tomorrows
2738	1	Take_Me_Where_the_Good_Times_Are	Take_Me_Where_the_Good_Times_Are
2739	1	The_Europeans	The_Europeans
2740	1	Charon's_Claw_(novel)	Charon's_Claw_(novel)
2741	1	Cover_Her_Face	Cover_Her_Face
2742	1	Death_of_a_Dude	Death_of_a_Dude
2743	1	Grimus	Grimus
2744	1	If_You_Liked_School_You'll_Love_Work	If_You_Liked_School_You'll_Love_Work
2745	1	Infidel_(novel)	Infidel_(novel)
2746	1	Mila_18	Mila_18
2747	1	One_Hand_Clapping_(novel)	One_Hand_Clapping_(novel)
2748	1	Portrait_in_Sepia	Portrait_in_Sepia
2749	1	Protector_(novel)	Protector_(novel)
2750	1	Rocannon's_World	Rocannon's_World
2751	1	Tales_of_Space_and_Time	Tales_of_Space_and_Time
2752	1	The_Atonement_Child	The_Atonement_Child
2753	1	The_Box_of_Delights	The_Box_of_Delights
2754	1	The_Collected_Ghost_Stories_of_M._R._James	The_Collected_Ghost_Stories_of_M._R._James
2755	1	The_Compleat_Enchanter	The_Compleat_Enchanter
2756	1	The_Complete_Robot	The_Complete_Robot
2757	1	The_Heart_Is_a_Lonely_Hunter	The_Heart_Is_a_Lonely_Hunter
2758	1	The_Man_Whose_Teeth_Were_All_Exactly_Alike	The_Man_Whose_Teeth_Were_All_Exactly_Alike
2759	1	The_Manticore	The_Manticore
2760	1	The_Missing_Head_of_Damasceno_Monteiro	The_Missing_Head_of_Damasceno_Monteiro
2761	1	The_Mystery_of_the_Sea	The_Mystery_of_the_Sea
2762	1	The_Night_Listener_(novel)	The_Night_Listener_(novel)
2763	1	The_Night_of_the_Phoenix	The_Night_of_the_Phoenix
2764	1	The_Sleeping_Sphinx	The_Sleeping_Sphinx
2765	1	The_Story_of_the_Treasure_Seekers	The_Story_of_the_Treasure_Seekers
2766	1	The_Tiger_in_the_Smoke	The_Tiger_in_the_Smoke
2767	1	The_Voyage_Out	The_Voyage_Out
2768	1	Thornyhold	Thornyhold
2769	1	Torch_of_Freedom	Torch_of_Freedom
2770	1	We_All_Fall_Down_(Robert_Cormier_novel)	We_All_Fall_Down_(Robert_Cormier_novel)
2771	1	Against_the_Odds_(novel)	Against_the_Odds_(novel)
2772	1	Moral_Disorder	Moral_Disorder
2773	1	2312_(novel)	2312_(novel)
2774	1	A_Midsummer_Tempest	A_Midsummer_Tempest
2775	1	All_the_World's_Mornings	All_the_World's_Mornings
2776	1	As_the_Green_Star_Rises	As_the_Green_Star_Rises
2777	1	Barbary_(novel)	Barbary_(novel)
2778	1	Beasts_(novella)	Beasts_(novella)
2779	1	Cabal_(Dibdin_novel)	Cabal_(Dibdin_novel)
2780	1	Death_in_Five_Boxes	Death_in_Five_Boxes
2781	1	End_Games	End_Games
2782	1	Four_for_Tomorrow	Four_for_Tomorrow
2783	1	Hospital_Station	Hospital_Station
2784	1	Maximum_Ride:_The_Final_Warning	Maximum_Ride:_The_Final_Warning
2785	1	On_Her_Majesty's_Secret_Service_(novel)	On_Her_Majesty's_Secret_Service_(novel)
2786	1	Persuader_(novel)	Persuader_(novel)
2787	1	Promise_at_Dawn_(novel)	Promise_at_Dawn_(novel)
2788	1	Spaceship_Medic	Spaceship_Medic
2789	1	The_Back_of_the_Turtle	The_Back_of_the_Turtle
2790	1	The_Chronicles_of_Amber_(omnibus)	The_Chronicles_of_Amber_(omnibus)
2791	1	The_Doorbell_Rang	The_Doorbell_Rang
2792	1	The_Headless_Lady	The_Headless_Lady
2793	1	The_Letter_of_Marque	The_Letter_of_Marque
2794	1	The_Outlaw_of_Torn	The_Outlaw_of_Torn
2795	1	The_Pathologies	The_Pathologies
2796	1	The_Rajah's_Diamond	The_Rajah's_Diamond
2797	1	The_Second_Lady	The_Second_Lady
2798	1	The_Throne_of_Saturn_(novel)	The_Throne_of_Saturn_(novel)
2799	1	The_Tightrope_Men	The_Tightrope_Men
2800	1	The_Tinkling_Symbol	The_Tinkling_Symbol
2801	1	The_Trees_(novel)	The_Trees_(novel)
2802	1	Torrents_of_Spring	Torrents_of_Spring
2803	1	Vermilion_Sands	Vermilion_Sands
2804	1	Anna_of_the_Five_Towns	Anna_of_the_Five_Towns
2805	1	Roadmarks	Roadmarks
2806	1	The_Courts_of_Chaos	The_Courts_of_Chaos
2807	1	The_Guns_of_Avalon	The_Guns_of_Avalon
2808	1	The_Hand_of_Oberon	The_Hand_of_Oberon
2809	1	Angela's_Ashes	Angela's_Ashes
2810	1	More_Joy_in_Heaven	More_Joy_in_Heaven
2811	1	The_Legacy_of_Heorot	The_Legacy_of_Heorot
2812	1	The_Practice_Effect	The_Practice_Effect
2813	1	The_Prime_of_Miss_Jean_Brodie_(novel)	The_Prime_of_Miss_Jean_Brodie_(novel)
2814	1	A_Clergyman's_Daughter	A_Clergyman's_Daughter
2815	1	The_Loved_One	The_Loved_One
2816	1	We_the_Living	We_the_Living
2817	1	Forward_the_Foundation	Forward_the_Foundation
2818	1	Glinda_of_Oz	Glinda_of_Oz
2819	1	Rinkitink_in_Oz	Rinkitink_in_Oz
2820	1	Roma_Eterna	Roma_Eterna
2821	1	The_Bicentennial_Man_and_Other_Stories	The_Bicentennial_Man_and_Other_Stories
2822	1	The_Black_Girl_in_Search_of_God	The_Black_Girl_in_Search_of_God
2823	1	The_Lost_Princess_of_Oz	The_Lost_Princess_of_Oz
2824	1	The_Magic_of_Oz	The_Magic_of_Oz
2825	1	When_HARLIE_Was_One	When_HARLIE_Was_One
2826	1	First_Meetings	First_Meetings
2827	1	Robot_Dreams	Robot_Dreams
2828	1	The_Satanic_Verses	The_Satanic_Verses
2829	1	At_the_Mountains_of_Madness	At_the_Mountains_of_Madness
2830	1	Shikasta	Shikasta
2831	1	The_Case_of_Charles_Dexter_Ward	The_Case_of_Charles_Dexter_Ward
2832	1	The_Children_Act_(novel)	The_Children_Act_(novel)
2833	1	The_Hellbound_Heart	The_Hellbound_Heart
2834	1	The_Light_of_Other_Days	The_Light_of_Other_Days
2835	1	The_Two_Georges	The_Two_Georges
2836	1	The_Ugly_Little_Boy	The_Ugly_Little_Boy
2837	1	Welcome_to_the_Monkey_House	Welcome_to_the_Monkey_House
2838	1	A_Walk_in_Wolf_Wood	A_Walk_in_Wolf_Wood
2839	1	A_World_of_Difference_(novel)	A_World_of_Difference_(novel)
2840	1	The_Deep_Range	The_Deep_Range
2841	1	The_Disaster_Area	The_Disaster_Area
2842	1	The_New_Girlfriend	The_New_Girlfriend
2843	1	A_Light_in_the_Window	A_Light_in_the_Window
2844	1	A_Man_Asleep	A_Man_Asleep
2845	1	And_Eternity	And_Eternity
2846	1	Dead_Girl_Walking	Dead_Girl_Walking
2847	1	Flight_without_End	Flight_without_End
2848	1	Kingdom_of_Shadows	Kingdom_of_Shadows
2849	1	One_Arm	One_Arm
2850	1	Other_Worlds_Than_Ours	Other_Worlds_Than_Ours
2851	1	Shadow_Over_Mars	Shadow_Over_Mars
2852	1	Shattered_Mirror	Shattered_Mirror
2853	1	Son_of_the_Red_Corsair	Son_of_the_Red_Corsair
2854	1	Stalking_Darkness	Stalking_Darkness
2855	1	Tarzan_and_the_Castaways	Tarzan_and_the_Castaways
2856	1	The_Hunter's_Blades_Trilogy	The_Hunter's_Blades_Trilogy
2857	1	The_Minstrel_Boy_(novel)	The_Minstrel_Boy_(novel)
2858	1	Virtual_Light	Virtual_Light
2859	1	Tarzan_the_Untamed	Tarzan_the_Untamed
2860	1	Books_of_Blood	Books_of_Blood
2861	1	The_Adventure_of_the_Christmas_Pudding	The_Adventure_of_the_Christmas_Pudding
2862	1	The_Borrible_Trilogy	The_Borrible_Trilogy
2863	1	The_Cement_Garden	The_Cement_Garden
2864	1	Captain_Underpants_and_the_Preposterous_Plight_of_the_Purple_Potty_People	Captain_Underpants_and_the_Preposterous_Plight_of_the_Purple_Potty_People
2865	1	Dance_Dance_Dance_(novel)	Dance_Dance_Dance_(novel)
2866	1	Moderato_Cantabile	Moderato_Cantabile
2867	1	Reliquary_(novel)	Reliquary_(novel)
2868	1	Sword_at_Sunset	Sword_at_Sunset
2869	1	Antic_Hay	Antic_Hay
2870	1	Elizabeth_Costello	Elizabeth_Costello
2871	1	Inconstant_Moon	Inconstant_Moon
2872	1	Last_Men_in_London	Last_Men_in_London
2873	1	The_Benson_Murder_Case	The_Benson_Murder_Case
2874	1	The_Dain_Curse	The_Dain_Curse
2875	1	The_Dragon_Murder_Case	The_Dragon_Murder_Case
2876	1	A_Big_Boy_Did_It_and_Ran_Away	A_Big_Boy_Did_It_and_Ran_Away
2877	1	A_Fate_Totally_Worse_than_Death	A_Fate_Totally_Worse_than_Death
2878	1	A_Live_Coal_in_the_Sea	A_Live_Coal_in_the_Sea
2879	1	Battles_of_the_Clans	Battles_of_the_Clans
2880	1	Counter-Clock_World	Counter-Clock_World
2881	1	Dr._Adder	Dr._Adder
2882	1	Earthman's_Burden	Earthman's_Burden
2883	1	Eva_Luna	Eva_Luna
2884	1	Home_from_the_Sea	Home_from_the_Sea
2885	1	In_Spite_of_Thunder	In_Spite_of_Thunder
2886	1	King_Leary	King_Leary
2887	1	Might_as_Well_Be_Dead	Might_as_Well_Be_Dead
2888	1	Nailcruncher	Nailcruncher
2889	1	The_Armourer's_House	The_Armourer's_House
2890	1	The_Garden_Murder_Case	The_Garden_Murder_Case
2891	1	The_Library_Card	The_Library_Card
2892	1	Angels_Flight_(novel)	Angels_Flight_(novel)
2893	1	Sanctified_and_Chicken_Fried	Sanctified_and_Chicken_Fried
2894	1	The_Ghost_from_the_Grand_Banks	The_Ghost_from_the_Grand_Banks
2895	1	Thomas_(novel)	Thomas_(novel)
2896	1	The_Kraken_Project	The_Kraken_Project
2897	1	Crimson_Shore	Crimson_Shore
2898	1	Glimpses:_A_Collection_of_Nightrunner_Short_Stories	Glimpses:_A_Collection_of_Nightrunner_Short_Stories
2899	1	Night_School_(novel)	Night_School_(novel)
2900	1	The_Buried_Giant	The_Buried_Giant
2901	1	The_Collected_Stories_of_Frank_Herbert	The_Collected_Stories_of_Frank_Herbert
2902	1	A_Vision_of_Battlements	A_Vision_of_Battlements
2903	1	Camp_X_(novel)	Camp_X_(novel)
2904	1	Clara_in_Blunderland	Clara_in_Blunderland
2905	1	Glide_Path	Glide_Path
2906	1	Obsessed_(novel)	Obsessed_(novel)
2907	1	One_Morning_Like_a_Bird	One_Morning_Like_a_Bird
2908	1	Shards_of_Honor	Shards_of_Honor
2909	1	Summer_Crossing	Summer_Crossing
2910	1	Tales_from_Planet_Earth	Tales_from_Planet_Earth
2911	1	The_Celestial_Omnibus	The_Celestial_Omnibus
2912	1	The_Emperor's_Snuff-Box	The_Emperor's_Snuff-Box
2913	1	The_Extremes	The_Extremes
2914	1	The_Great_Victorian_Collection	The_Great_Victorian_Collection
2915	1	The_Half_Brother	The_Half_Brother
2916	1	The_Harper_Hall_Trilogy	The_Harper_Hall_Trilogy
2917	1	The_House_at_Satan's_Elbow	The_House_at_Satan's_Elbow
2918	1	The_Mad_King	The_Mad_King
2919	1	The_Master_of_Man	The_Master_of_Man
2920	1	The_Origin_of_Evil	The_Origin_of_Evil
2921	1	The_Simulacra	The_Simulacra
2922	1	Witch_&_Wizard:_The_Gift	Witch_&_Wizard:_The_Gift
2923	1	Writer_of_the_Purple_Rage	Writer_of_the_Purple_Rage
2924	1	50_in_50	50_in_50
2925	1	Featuring_the_Saint	Featuring_the_Saint
2926	1	Books_Do_Furnish_a_Room	Books_Do_Furnish_a_Room
2927	1	Coyote_Waits	Coyote_Waits
2928	1	Expecting_Someone_Taller	Expecting_Someone_Taller
2929	1	I_Am_a_Barbarian	I_Am_a_Barbarian
2930	1	The_Yiddish_Policemen's_Union	The_Yiddish_Policemen's_Union
2931	1	A_Dream_of_Wessex	A_Dream_of_Wessex
2932	1	Far-Seer	Far-Seer
2933	1	Michael_Tolliver_Lives	Michael_Tolliver_Lives
2934	1	Pellucidar_(novel)	Pellucidar_(novel)
2935	1	The_Affirmation	The_Affirmation
2936	1	The_Four_of_Hearts	The_Four_of_Hearts
2937	1	Code_to_Zero	Code_to_Zero
2938	1	An_Imaginative_Experience	An_Imaginative_Experience
2939	1	Beatrice_and_Virgil	Beatrice_and_Virgil
2940	1	Conan_and_the_Mists_of_Doom	Conan_and_the_Mists_of_Doom
2941	1	Eve_&_Adam	Eve_&_Adam
2942	1	SkyClan's_Destiny	SkyClan's_Destiny
2943	1	Space_Lords_(short_story_collection)	Space_Lords_(short_story_collection)
2944	1	The_Temple_of_My_Familiar	The_Temple_of_My_Familiar
2945	1	Thorn_Ogres_of_Hagwood	Thorn_Ogres_of_Hagwood
2946	1	A_God_Against_the_Gods	A_God_Against_the_Gods
2947	1	Indian_Nocturne	Indian_Nocturne
2948	1	It's_a_Battlefield	It's_a_Battlefield
2949	1	Lady_L_(novel)	Lady_L_(novel)
2950	1	Lankar_of_Callisto	Lankar_of_Callisto
2951	1	Starborne	Starborne
2952	1	Starfarers_(Poul_Anderson_novel)	Starfarers_(Poul_Anderson_novel)
2953	1	The_Peppered_Moth	The_Peppered_Moth
